article id	author	year	title	journal/conference/collection	abstract	reference IDs	isDHQ
deng2006	Deng, Yonggang | Kumar, Shankar | Byrne, William	2006	Segmentation and Alignment of Parallel Text for Statistical Machine Translation	Natural Language Engineering			0
denham2010	Denham, Robert D.	2010	Poets on Paintings: A Bibliography				0
denisyyy_dee	Denis, Alexandre | Quignard, Matthieu | Pitel, Guillaume	n.d.	A Deep-Parsing Approach to Natural Language Understanding in Dialogue System: Results of a Corpus-Based Evaluation	Proceedings of the 5th International Conference on Language Resources and Evaluation (LREC 2006)			0
dennett1993	Dennett, Daniel C.	1993	Consciousness Explained				0
denning1996	Denning, Michael	1996	The Cultural Front				0
denning1997	Denning, Michael	1998	The Decline and Fall of the Lincoln Republic: Dos Passos’s U.S.A.	The Cultural Front: The Laboring of American Culture in the Twentieth Century			0
denning2009	Denning, P.J. | Rosenbloom, P.S.	2009	Computing: The fourth great domain of science	Communications of the ACM			0
denzin2000	Denzin, N. K.	2000	The Art and Politics of Interpretation	Handbook of Qualitative Research			0
depocas2003	Depocas, Alain | Ippolito, Jon | Jones, Caitlin	2003	Permanence Through Change: The Variable Media Approach				0
depreste1984	Depresté, René	1984	Hello and Goodbye to Negritude	Africa in Latin America			0
depreste1984b	Depresté, René	1984	Nicolás Guillén: Orfeo Negro de Cuba	La Gaceta de Cuba			0
derose1999	DeRose, Steven | Van Dam, Andries	1999	Document Structure and Markup in the FRESS Hypertext System,	Markup Languages: Theory and Practice			0
deroseetal1997	DeRose, Steven J. | Durand, David G. | Mylonas, Elli | Renear, Allen H.	1997	What Is Text, Really?	SIGDOC Asterisk J. Comput. Doc.			0
derrida1981	Derrida, Jacques	1981	Plato's Pharmacy	Dissemination			0
derrida1982	Derrida, Jacques	1981	Signature Event Context	Margins of Philosophy			0
derrida1991	Derrida, Jacques	1991	Signature, Event, Context	A Derrida Reader: Between the Blinds			0
derrida1995	Derrida, Jacques	1995	Archive Fever				0
derwojedowa2008	Derwojedowa, Magdalena | Piasecki, Maciej | Szpakowicz, Stanislaw | Zawisaawska, Magdalena | Broda, Bartosz	2008	Words, Concepts and Relations in the Construction of Polish WordNet	Proceedings of the 4th Global Wordnet Conference			0
descombes1980	Descombes, Vincent	1980	Modern French Philosophy				0
desmedt2002a	de Smedt, Marcel | Vanhoutte, Edward	2002	The Best of Three Worlds: Eclecticism in Editorial Theory	Sichtungen Online			0
desmedt2002b	de Smedt, Koenraad	2002	Some Reflections on Studies in Humanities Computing	Journal of Linguistic and Literary Computing			0
destefanoandlefevre2007	DeStefano, D. | LeFevre, J.	2007	Cognitive load in hypertext reading: A review.	Computers in Human Behavior			0
detienne1978	Detienne, Marcel | Vernant, Jean-Pierre	1978	Cunning Intelligence in Greek Culture and Society				0
deuze2007	Deuze, Mark	2007	Media Work.				0
devillers2004	Devillers, L.	2004	The French Media/Evalda project: the evaluation of the understanding capability of Spoken Language Dialogue Systems	Proceeding of the 4th International Conference on Language Resources and Evaluation			0
devillers2005	Devillers, Laurence | Vidrascu, Laurence | Lamel, Lori	2005	Challenges in real-life emotion annotation and machine learning based detection.	Neural Networks			0
dewitt2001	DeWitt, Scott L.	2001	Writing Inventions: Identities, Technologies, Pedagogies				0
dhcenter2013	Association for Computers and the Humanitie	2012	Founding Staff for a New DH Center?	Digital Humanities Questions & Answers			0
dhonnchadha2003	Uí Dhonnchadha, E. | Pháidín Nic, C. | Van Genabith, J.	2003	Design, implementation and evaluation of an inflectional morphology finite-state transducer for Irish	MT Journal - Special issue on finite state language resources and language processing			0
dhonnchadha2005	Uí Dhonnchadha, E. | Van Genabith, J.	2005	Scaling an Irish FST morphology engine for use on unrestricted text	Proceedings of FSMNLP 2005			0
dhq2010b	Digital Humanities Quarterly	2010	Interactive Media Guidelines				0
diab2002	Diab, Mona | Resnik, Philip	2002	An unsupervised method for word sense tagging using parallel corpora	Proceedings of the 40th Annual Meeting on Association for Computational Linguistics			0
diab2004	Diab, Mona	2004	The feasibility of bootstrapping an Arabic WordNet leveraging parallel corpora and an English WordNet	Proceedings of the Arabic language technologies and resources			0
diaz2005	Diaz, Fernando	2005	Regularizing ad hoc retrieval scores	CIKM 05: Proceedings of the 14th ACM International Conference on Information Knowledge Management			0
diaz2007	Díaz, Junot	2007	The Brief Wondrous Life of Oscar Wao				0
dibbell2001	Dibbell, Julian	2001	Adventure.	Supercade!: A Visual History of the Videogame Age 1971-1984			0
dibbell2002	Dibbell, Jullian	2002	A Marketable Wonder: Spelunking the American Imagination	Topic Magazine.			0
dichy2003	Dichy, Joseph | Farghaly, Ali	2003	Roots and patterns vs. stems plus grammar-lexis specifications: On what basis should a multilingual lexical database centered on Arabic be built	Proceedings of the MT-Summit IX workshop on machine translation for semitic languages			0
dickens1858	Dickens, Charles	1858	A House to Let				0
dickey1995	Dickey, William	1995	Poem Descending a Staircase: Hypertext and the Simultaneity of Experience	Hypermedia and Literary Studies			0
dickey2007	Dickey, Eleanor	2007	Ancient Greek Scholarship: A Guide to Finding, Reading, and Understanding Scholia, Commentaries, Lexica, and Grammatical Treatises, from Their Beginnings to the Byzantine Period				0
dicks2006	Dicks, Bella | Soyinka, Bambo | Coffey, Amanda	2006	Multimodal ethnography	Qualitative Research			0
dierking1998	Dierking, Lynn | Falk, John	1998	Audience and Accessibility.	The Virtual and the Real: Media in the Museum			0
dietrich2012	Dietrich, C. | Sayers, J.	2012	After the Document Model for Scholarly Communication: Some Considerations for Authoring with Rich Media	Digital Studies / Le champs numériqe			0
dietterich1998	Dietterich, Thomas G.	1998	Approximate statistical tests for comparing supervised classification learning algorithms	Neural Computation			0
dietterich2002	Dietterich, Thomas G.	2002	Machine Learning for Sequential Data: A Review	Structural, syntactic, and statistical pattern recognition			0
digging2011	Digging into Data Challenge	2011	Requests for Proposals. Digging into Data Challenge, Second Year. Final Version, 16 March 2011.				0
dilauro2005	DiLauro, Tim | Patton, Mark | Reynolds, David | Choudhury, G. Sayeed	2005	The Archive Ingest and Handling Test	D-Lib Magazine			0
dilevko2003	Dilevko, Juris | Gottlieb, Lisa	2003	Resurrecting a Neglected Idea: The Reintroduction of Library-Museum Hybrids.	Library Quarterly			0
diliddo2009	Di Liddo, Annalisa	2009	Alan Moore: Comics as Performance, Fiction as Scalpel				0
dill2003	Dill, Stephen | Eiron, Nadav | Gibson, David | Gruhl, Daniel | Guha, R. | Jhingran, Anat | Kanungo, Tapas | Rajagopalan, Sridhar | Tomkins, Andrew | Tomlin, John A. | Zien, Jason Y.	2003	SemTag and seeker: Bootstrapping the semantic web via automated semantic annotation	Proceedings of the 12th International World Wide Web Conference (WWW 03)			0
dillon1989	Dillon, A. | Richardson, J. | McKnight, C.	1989	The Human factors of journal usage and the design of electronic text	Interacting with Computers			0
dillon2001a	Dillon, Andrew	2001	Beyond Usability: Process, Outcome and Affect in Human-Computer Interactions	Canadian Journal of Library and Information Science			0
dillon2001b	Dillon, L.Y. | Thovaldsen, G.	2001	A Look Into the Future Using and Improving International Microdata for Historical Research	Handbook of International Historical Microdata for Population Research			0
dillon2013	Dillon, Elizabeth Maddock	2013	Our Marathon				0
dimitriadis2006	Dimitriadis, Alexis | Kemps-Snijders, Marc | Wittenburg, Paul | Everaert, Martin | Levinson, Stephen C.	2006	Toward a Linguistic WorkBench Supporting eScience Methods	Proceedings of the Second IEEE International Conference on e-Science and Grid Computing			0
dimitrova1998	Dimitrova, Ludmilla | Erjavec, Tomaz | Ide, Nancy | Kaalep, Heiki | Petkevic, Vladimir	1998	Multext-East: Parallel and Comparable Corpora and Lexicons for Six Central and East European Languages	Proceedings ACL-COLING'1998			0
dindorf1875	Dindorf, Willhelm	1875	Scholia Graeca in Homeri Illiadem, Vol 1				0
dini1997	Dini, Luca | Mazzini, Giampaolo	1997	Hypertextual grammar development	Computational Environments for Grammar Development and Linguistic Engineering			0
dionisotti1990	Dionisotti, Arthur C.	1990	Robert Grosseteste and the Greek Encylopaedia	Rencontres de Cultures dans la Philosophie Médiévale			0
diorio2010	D'Iorio, P.	2010	Scholarly Information Management: A Proposal in Connexions				0
dirven1998	Dirven, Rene | Verspoor, Marjolijn	1998	Cognitive exploration of language and linguistics				0
disce1945	Disce, Lee R.	1945	Measures of the Amount of Ecologic Association Between Species	Ecology			0
disessa2001	diSessa, Andrea	2001	Changing Minds: Computers, Learning, and Literacy				0
diski2011	Diski, Jenny	2011	Short Cuts.	London Review of Books			0
dislocative2010a	Dislocative Meida	2010	Dislocative Media: Transborder Immigration Tool as Aesthetic Sustenance [5/11]				0
dislocative2010b	Dislocative Meida	2010	Dislocative Media: Transborder Immigration Tool as Aesthetic Sustenance [7/11]				0
dixon2007	Dixon, Steve	2007	Digital Performance: A History of New Media in Theatre, Dance, Performance Art and Installation				0
doane2002	Doane, Mary Ann	2002	The Emergence of Cinematic Time: Modernity, Contingency, The Archive				0
dobrovolskij2005	Dobrovol’skij, Dmitrij | Piirainen, Elisabeth	2005	Figurative language: Cross-cultural and cross-linguistic perspectives				0
doddington2004	Doddington, George | Mitchell, Alexis | Przybocki, Mark | Ramshaw, Lance | Strassel, Stephanie | Weischedel, Ralph	2004	Automatic content extraction (ACE) program-task definitions and performance measures	Proceedings of the 4th International Conference on Language Resources and Evaluation (LREC 2004)			0
doerr2008	Doerr, Martin | Iorizzo, Dolores	2008	The Dream of a Global Knowledge Network -- A New Approach	Journal of Computing and Cultural Heritage			0
dolby2007	Dolby, Julian | Fan, James | Fokoue, Achille | Kalyanpur, Aditya | Kershenbaum, Aaron | Ma, Li | Murdock, William | Srinivas, Kavitha | Welty, Christopher	2007	Scalable cleanup of information extraction data using ontologies	Proceedings of ISWC-07			0
dolezel1973	Doležel, Lubomir	1973	Narrative Modes in Czech Literature				0
dollahite2005	Dollahite, Damian	2005	[GOTW]: All Hope Abandon				0
dolmazon1997	Dolmazon, J.M.	1997	Organisation de la première campagne AUPELF pour l’évaluation des systèmes de dictée vocale	ST Francil 1997 Proceedings			0
don2007	Don, Anthony | Zheleva, Elena | Gregory, Machon | Tarkan, Sureyya | Auvil, Loretta | Clement, Tanya | Shneiderman, Ben | Plaisant, Catherine	2007	Discovering Usage Patterns in Text Collections: Integrating Text Mining with Visualization	Proceedings of the Sixteenth ACM Conference on Information and Knowledge Management			0
donahue2002	Donahue, John | Harrington, Daniel	2002	The Gospel of Mark				0
donato1999	Donato, G. | Bartlett, M. | Hager, J. | Ekman, P. | Sejnowski, T.	1999	Classifying facial actions	IEEE Transactions on Pattern Analysis and Machine Intelligence			0
donnellan1966	Donnellan, K.	1966	Reference and Definite Descriptions	Philosophical Review			0
donoghue2008	Donoghue, Frank	2008	The Last Professors: The Corporate Uuniversity and the Fate of the Humanities				0
dor1998	Dor, J.	1998	Introduction to the Reading of Lacan: The Unconscious Structured Like a Language				0
doran2003	Doran, Christine | Aberdeen, John | Damianos, Laurie | Hirschman, Lynette	2003	Comparing several aspects of human-computer and human-human dialogues	Current and new directions in discourse and dialogue			0
dorian1973	Dorian, N.	1973	Grammatical change in a dying dialect	Language			0
dorr1996	Dorr, Bonnie J. | Jones, Doug	1996	Role of word sense disambiguation in lexical acquisition: predicting semantics from syntactic cues	COLING 1996: 16th Conference on Computational Linguistics			0
dorr1997	Dorr, Bonnie J.	1997	Large-scale dictionary construction for foreign language tutoring and interlingual machine translation	Machine Translation			0
dospassos1953	Dos Passos, John	1953	Manhattan Transfer				0
dospassos1960	Dos Passos, John	1960	U.S.A.				0
dospassos2000	Dos Passos, John	2000	The 42nd Parallel				0
dospassos2000a	Dos Passos, John	2000	1919				0
dospassos2000b	Dos Passos, John	2000	The Big Money				0
douglas1989	Douglas, J. Yellowlees	1989	Wandering Through the Labyrinth: Encountering Interactive Fiction	Computers and Coposition			0
douglas1994	Douglas, J. Y.	1994	How Do I Stop This Thing?:Closure and Indeterminacy in Interactive Narratives	Hyper/text/theory			0
douglas2000	Douglas, Jane Yellowlees	2000	The End of Books - or Books Without End? Reading Interactive Narratives				0
douglas2003a	Douglas-Cowie, Ellen | Campbell, Nick | Cowie, Roddy | Roach, Peter	2003	Emotional speech: Towards a new generation of databases	Speech Communication			0
douglas2003b	Douglas, Fiona M.	2003	The Scottish Corpus of Texts and Speech: Problems of Corpus Design	Literary and Linguistic Computing			0
douglas2004	Douglas, J. Yellowlees | Haradon, Andrew	2004	The Pleasures of Immersion and Interaction: Schemas, Scripts, and the Fifth Business	First Person: New Media as Story, Performance, and Game.			0
douglas2005	Douglas-Cowie, Ellen | Devillers, Laurence | Martin, Jean-Claude | Cowie, Roddy | Cox, Cate | Savvidou, Suzie | Abrilian, Sarkis	2005	Multimodal databases of everyday emotion: Facing up to complexity.	Proceedings of the 9th European Conference on Speech Communication and Technology			0
douglass2006	Douglass, F.	2006	IF is History! Interactive Fiction in the News	Writer Response Theory			0
douglass2007	Douglass, Jeremy	2007	Enlightening Interactive Fiction: Andrew Plotkin's Shade	Second Person: Role-Playing and Story in Games and Playable Media			0
douglass2007a	Douglass, Jeremy	2007	Command Lines: Aesthetics and Technique in Interactive Fiction and New Media.	UC Santa Barbara			0
douglass2009	Douglass, Jeremy	2009	Cultural Analytics: webcomics and video games	Digital Humanities 2009			0
douglass2010	Douglass, Jeremy	2010	Comments on Comments in Code	Critical Code Studies			0
dourish1992	Dourish, Paul | Bly, Sara	1992	Portholes: Supporting Awareness in a Distributed Work Group	SIGCHI Conference on Human Factors in Computing System (Monterey, CA)			0
douthat1998	Douthat, A	1998	The Message Understanding Conference scoring software user’s manual	Proceedings of the 7th Message Understanding Conference (MUC-7 1998)			0
dowling2010	Dowling, D.	2010	Chasing the White Whale: The Moby-Dick Marathon; or, What Melville Means Today				0
dowling2011	Dowling, D.	2011	The Business of Literary Circles in Nineteenth Century America				0
downing1993	Downing, Pamela	1993	Pragmatic and semantic constraints on numeral quantifier position in Japanese	Linguistics			0
downing2000	Downing, F. Gerald	2000	Doing Things with Words in the First Christian Century				0
downing2007	Downing, David	2007	Paranoiac Visions and Neo-Realities in the Recent Cinema: Reflections on Tausk’s 'Influencing Machine in Schizophrenia.'	Psychoanalytic Review			0
doyonyyy_dar	Doyon, F.J. | Taylor, K. | White, J.S.	n.d.	The DARPA MT Evaluation Methodology: Past and Present	Proceedings of the AMTA Conference			0
dress1996	Dress, A. | Hudson, D. | Moulton, V.	1996	Analyzing and Visualizing Sequence and Distance Data Using SPLITSTREE	Discrete Applied Mathematics			0
dretzin2010	Dretzin, R.	2010	Digital Nation				0
drew2002	Drew, Elizabeth | Haahr, Mads	2002	Lessness: Randomness, Consciousness and Meaning	Consciousness Reframed: The 4th International CAiiA-STAR Research Conference			0
dreyfus2003	Dreyfus, Georges B.J.	2003	The Sound of Two Hands Clapping: The Education of a Tibetan Buddhist Monk				0
droguett1946	Droguett, Carlos	1946	Un Poeta de nuestro Tiempo	Periódico Extra			0
drucker1994	Drucker, Johanna	1994	The Visible Word				0
drucker1996	Drucker, Johanna	1996	The Visible Word: Experimental Typography and Modern Art, 1909-1923				0
